gf_id	gid
ORTHO003836	AT2G25870
ORTHO010123	AT5G04520
ORTHO008016	AT3G26760
ORTHO008016	AT3G26770
ORTHO008658	AT2G35190
ORTHO003656	AT5G10800
ORTHO003656	AT5G25060
ORTHO001877	AT4G32730
ORTHO001877	AT5G11510
ORTHO008544	AT1G02360
ORTHO008544	AT4G01700
ORTHO002447	AT2G35170
ORTHO002447	AT4G17080
ORTHO009122	AT1G26520
ORTHO002539	AT5G12900
ORTHO008909	AT4G15890
ORTHO005341	AT1G30300
ORTHO004150	AT2G33620
ORTHO006841	AT5G43260
ORTHO003131	AT1G02820
ORTHO003131	AT4G02380
ORTHO007231	AT5G08720
ORTHO008636	AT2G37130
ORTHO004784	AT2G28390
ORTHO008280	AT3G18800
ORTHO010485	AT3G04890
ORTHO003742	AT1G24350
ORTHO003742	AT1G67600
ORTHO005544	AT2G25300
ORTHO005544	AT4G32120
ORTHO008360	AT1G16610
ORTHO009480	AT4G39470
ORTHO006902	AT2G40170
ORTHO008174	AT1G30580
ORTHO010041	AT5G09995
ORTHO000694_2	AT2G03390
ORTHO000694_3	AT1G69340
ORTHO004804	AT2G37035
ORTHO000564_1	AT3G50240
ORTHO000564_1	AT5G47820
ORTHO000564_2	AT5G60930
ORTHO000254_1	AT5G35200
ORTHO000254_2	AT1G14910
ORTHO000254_2	AT2G01600
ORTHO000254_2	AT2G10950
ORTHO000254_3	AT4G25940
ORTHO000254_3	AT5G57200
ORTHO000512_1	AT1G07670
ORTHO000512_1	AT1G07810
ORTHO000512_1	AT4G00900
ORTHO000512_2	AT1G10130
ORTHO002109	AT5G21160
ORTHO006115	AT3G19840
ORTHO000986	AT2G32530
ORTHO000986	AT2G32540
ORTHO000986	AT2G32610
ORTHO000986	AT2G32620
ORTHO000986	AT4G15290
ORTHO000986	AT4G15320
ORTHO007752	AT5G42680
ORTHO008194	AT1G68400
ORTHO004026	AT4G25230
ORTHO004026	AT5G51450
ORTHO001736	AT1G10560
ORTHO001736	AT1G60190
ORTHO009460	AT5G20130
ORTHO002034	AT5G13500
ORTHO002772	AT3G46540
ORTHO001137	AT1G26120
ORTHO001137	AT3G02410
ORTHO001137	AT5G15860
ORTHO009698	AT5G06430
ORTHO001006	AT2G39720
ORTHO001006	AT3G46620
ORTHO001006	AT5G59550
ORTHO010465	AT5G48730
ORTHO002868	AT1G08770
ORTHO002827	AT2G47470
ORTHO005685	AT2G42210
ORTHO004764	AT3G03860
ORTHO008260	AT2G39805
ORTHO010983	AT1G18340
ORTHO003329	AT2G06530
ORTHO004549	AT5G61240
ORTHO010288	AT1G23180
ORTHO006451	AT1G62770
ORTHO006451	AT4G12390
ORTHO008300	AT5G05680
ORTHO001208	AT2G01250
ORTHO001208	AT2G44120
ORTHO001208	AT3G13580
ORTHO010683	AT1G77370
ORTHO009167	AT4G11120
ORTHO005463	AT2G15290
ORTHO010505	AT5G11030
ORTHO010656	AT1G16830
ORTHO006175	AT3G16980
ORTHO006175	AT4G16265
ORTHO000435_1	AT1G18160
ORTHO000435_1	AT1G73660
ORTHO000435_2	AT5G11850
ORTHO000435_3	AT1G08720
ORTHO010021	AT3G54120
ORTHO008114	AT5G57880
ORTHO006821	AT5G37660
ORTHO003151	AT1G01260
ORTHO003151	AT2G46510
ORTHO006095	AT4G09820
ORTHO001840	AT3G02020
ORTHO001840	AT5G13280
ORTHO001840	AT5G14060
ORTHO002089	AT1G01830
ORTHO002089	AT2G45720
ORTHO002271	AT1G24130
ORTHO002271	AT5G50120
ORTHO005321	AT2G04660
ORTHO009686	AT5G23395
ORTHO005382	AT1G26740
ORTHO004263	AT1G11720
ORTHO008767	AT5G11490
ORTHO007915	AT5G22120
ORTHO005072	AT1G69830
ORTHO009833	AT1G10790
ORTHO000500_1	AT1G07710
ORTHO000500_1	AT5G02620
ORTHO000500_1	AT5G60070
ORTHO000500_2	AT1G05640
ORTHO000500_2	AT2G31820
ORTHO005605	AT1G54250
ORTHO005605	AT3G59600
ORTHO002013	AT2G47090
ORTHO002013	AT3G62240
ORTHO000974	AT2G38320
ORTHO000974	AT5G01620
ORTHO001656	AT1G34340
ORTHO001656	AT5G49950
ORTHO006862	AT1G36980
ORTHO008401	AT2G42975
ORTHO000610_1	AT3G23590
ORTHO009011	AT5G07380
ORTHO008787	AT1G80940
ORTHO008239	AT5G26680
ORTHO001331	AT3G09390
ORTHO010871	AT1G07740
ORTHO002900	AT3G03250
ORTHO002900	AT5G17310
ORTHO002847	AT4G10955
ORTHO004635	AT1G49950
ORTHO006075	AT1G32810
ORTHO002069	AT1G49340
ORTHO002069	AT1G51040
ORTHO000535	AT3G04980
ORTHO000535	AT3G06340
ORTHO000535	AT5G18750
ORTHO000535	AT5G27240
ORTHO008724	AT4G22260
ORTHO003571	AT5G27430
ORTHO005031	AT2G42810
ORTHO007956	AT5G52370
ORTHO009937	AT3G10210
ORTHO009543	AT1G79490
ORTHO008991	AT3G63290
ORTHO007603	AT1G53800
ORTHO004046	AT3G43230
ORTHO003027	AT5G27380
ORTHO008848	AT2G43370
ORTHO007732	AT1G08750
ORTHO000662_1	AT5G07440
ORTHO000662_2	AT3G03910
ORTHO000662_2	AT5G18170
ORTHO002371	AT2G38150
ORTHO002371	AT2G38152
ORTHO002371	AT3G09020
ORTHO002371	AT5G01250
ORTHO010546	AT5G56900
ORTHO009439	AT2G25355
ORTHO009439	AT4G32175
ORTHO005483	AT5G16300
ORTHO001756	AT2G30050
ORTHO001756	AT3G01340
ORTHO010724	AT2G17972
ORTHO003977	AT5G24270
ORTHO005705	AT1G09960
ORTHO002054	AT1G62040
ORTHO002054	AT2G05630
ORTHO001157	AT2G41310
ORTHO001157	AT3G57040
ORTHO006982	AT5G20660
ORTHO007479	AT1G15390
ORTHO001286_1	AT5G23210
ORTHO002132	AT4G24660
ORTHO002674	AT2G22540
ORTHO005991	AT1G51310
ORTHO007834	AT4G08455
ORTHO006759	AT2G36570
ORTHO008869	AT2G32600
ORTHO006574	AT4G16210
ORTHO005787	AT2G27385
ORTHO005787	AT5G22430
ORTHO003070	AT5G40710
ORTHO003070	AT5G63280
ORTHO001092_3	AT5G58140
ORTHO001917	AT1G78700
ORTHO007023	AT3G02710
ORTHO007294	AT5G55640
ORTHO002326	AT2G24450
ORTHO002326	AT3G12660
ORTHO003699	AT5G05690
ORTHO007374	AT2G34460
ORTHO009093	AT2G24940
ORTHO008483	AT1G32070
ORTHO001035	AT2G26770
ORTHO001035	AT2G40820
ORTHO001035	AT3G56480
ORTHO004346	AT3G54810
ORTHO000453	AT1G02190
ORTHO000453	AT1G02205
ORTHO000453	AT2G37700
ORTHO003550	AT1G19485
ORTHO006054	AT4G01560
ORTHO004508	AT1G11890
ORTHO009315	AT1G75670
ORTHO004990	AT1G79430
ORTHO003384	AT4G24200
ORTHO005807	AT2G13840
ORTHO007689	AT5G17870
ORTHO003364	AT1G03590
ORTHO003364	AT4G03415
ORTHO003856	AT1G01060
ORTHO002633	AT4G36920
ORTHO004682	AT2G44140
ORTHO004682	AT3G59950
ORTHO003223	AT1G21170
ORTHO003223	AT1G76850
ORTHO008746	AT5G14550
ORTHO004970	AT4G02390
ORTHO009356	AT5G51840
ORTHO009980	AT2G14045
ORTHO006344	AT1G51720
ORTHO004657	AT2G21140
ORTHO004657	AT4G38770
ORTHO002559	AT4G21065
ORTHO001861	AT1G13260
ORTHO001861	AT1G25560
ORTHO001861	AT1G68840
ORTHO003636	AT1G24320
ORTHO003636	AT1G67490
ORTHO008524	AT3G58180
ORTHO007394	AT2G36900
ORTHO007394	AT5G50440
ORTHO002468	AT4G32300
ORTHO001793	AT1G34470
ORTHO001793	AT1G71900
ORTHO001793	AT4G09640
ORTHO008463	AT5G35080
ORTHO006594	AT1G09630
ORTHO005767	AT3G52120
ORTHO010746	AT1G34360
ORTHO002171	AT1G17530
ORTHO002171	AT1G72750
ORTHO002171	AT3G04800
ORTHO007274	AT1G56090
ORTHO008889	AT3G57170
ORTHO002749	AT1G13580
ORTHO002749	AT3G25540
ORTHO005971	AT1G80510
ORTHO001411	AT3G24170
ORTHO001411	AT3G54660
ORTHO011005	AT4G28820
ORTHO001813	AT4G36130
ORTHO007623	AT3G11110
ORTHO004066	AT5G59790
ORTHO008093	AT5G06590
ORTHO010311	AT5G27950
ORTHO005238	AT1G77145
ORTHO005238	AT1G77160
ORTHO003048	AT3G48990
ORTHO006302	AT2G31060
ORTHO003007	AT1G30120
ORTHO003007	AT2G34590
ORTHO010421	AT2G36145
ORTHO001009_1	AT3G51460
ORTHO001009_1	AT5G66020
ORTHO001009_2	AT3G51830
ORTHO009419	AT1G73380
ORTHO002987	AT1G36160
ORTHO002987	AT1G36180
ORTHO010635	AT2G38920
ORTHO009854	AT1G64350
ORTHO001486_3	AT2G18940
ORTHO003195	AT2G45210
ORTHO003195	AT3G60690
ORTHO003957	AT1G08570
ORTHO005725	AT2G01410
ORTHO003265	AT3G49320
ORTHO003265	AT5G41970
ORTHO006491	AT5G51960
ORTHO004724	AT1G01510
ORTHO001566	AT3G22860
ORTHO001566	AT3G56150
ORTHO009031	AT3G27180
ORTHO008421	AT3G56460
ORTHO002194	AT3G46460
ORTHO002194	AT3G55380
ORTHO002194	AT5G59300
ORTHO003986	AT2G17990
ORTHO000885_1	AT5G08300
ORTHO000885_1	AT5G23250
ORTHO000885_2	AT3G19180
ORTHO004615	AT5G58450
ORTHO002920	AT3G54280
ORTHO006241	AT5G52290
ORTHO001311_2	AT3G55630
ORTHO001311_2	AT5G05980
ORTHO001704	AT1G24330
ORTHO001704	AT1G27910
ORTHO001704	AT1G67530
ORTHO005156	AT4G17170
ORTHO009958	AT5G04270
ORTHO009563	AT4G17740
ORTHO009917	AT4G03200
ORTHO010356	AT1G75150
ORTHO006532	AT2G28610
ORTHO007664	AT2G37320
ORTHO003171	AT2G06040
ORTHO009583	AT2G26810
ORTHO001951	AT3G49960
ORTHO001951	AT4G37520
ORTHO001951	AT4G37530
ORTHO001951	AT5G67400
ORTHO006801	AT3G44600
ORTHO004129	AT5G47920
ORTHO001525	AT2G24050
ORTHO001525	AT5G57870
ORTHO007996	AT3G06120
ORTHO009742	AT1G13040
ORTHO002251	AT3G61690
ORTHO005301	AT2G43320
ORTHO006658	AT5G48520
ORTHO004304	AT1G02280
ORTHO004304	AT5G05000
ORTHO007541	AT5G14980
ORTHO007541	AT5G19290
ORTHO007935	AT5G49880
ORTHO005052	AT1G51610
ORTHO005115	AT1G54070
ORTHO004243	AT1G29030
ORTHO004243	AT2G34040
ORTHO005625	AT1G44900
ORTHO001676	AT2G39710
ORTHO001676	AT5G02190
ORTHO001586	AT3G52490
ORTHO006942	AT2G39090
ORTHO008320	AT5G45700
ORTHO007061	AT1G55510
ORTHO007061	AT3G13450
ORTHO003285	AT4G18570
ORTHO006471	AT5G52660
ORTHO011135	AT1G65560
ORTHO005504	AT3G48330
ORTHO005504	AT5G50240
ORTHO010525	AT5G04490
ORTHO011072	AT4G25290
ORTHO011467	AT5G66840
ORTHO006155	AT2G15580
ORTHO006012	AT1G67710
ORTHO004086	AT5G14050
ORTHO003091	AT2G36080
ORTHO003091	AT3G11580
ORTHO003091	AT5G06250
ORTHO010001	AT1G68080
ORTHO007254	AT1G11240
ORTHO005747	AT2G05620
ORTHO002151	AT3G05290
ORTHO002151	AT5G27520
ORTHO011231	AT2G03780
ORTHO007455	AT5G57345
ORTHO006033	AT4G36960
ORTHO010894	AT4G32900
ORTHO000948_1	AT1G65220
ORTHO000948_1	AT5G36230
ORTHO000948_2	AT3G21110
ORTHO004428	AT3G48730
ORTHO004428	AT5G63570
ORTHO005951	AT1G14850
ORTHO010083	AT1G07320
ORTHO000656_1	AT2G22450
ORTHO000656_1	AT5G64300
ORTHO000656_2	AT5G59750
ORTHO003876	AT4G17895
ORTHO003876	AT5G46740
ORTHO003344	AT5G09840
ORTHO003344	AT5G64710
ORTHO005888	AT1G20920
ORTHO005888	AT3G09620
ORTHO004950	AT1G19370
ORTHO004950	AT1G75140
ORTHO006679	AT5G63640
ORTHO002579	AT1G28510
ORTHO008949	AT4G20070
ORTHO001234	AT3G55410
ORTHO001234	AT5G65750
ORTHO002689	AT4G23820
ORTHO002689	AT5G41870
ORTHO004108	AT5G39785
ORTHO009114	AT2G17900
ORTHO011186	AT4G12760
ORTHO008614	AT3G08840
ORTHO007354	AT2G20050
ORTHO000272_1	AT1G04580
ORTHO000272_1	AT2G27150
ORTHO000272_1	AT3G43600
ORTHO000272_1	AT5G20960
ORTHO000272_2	AT4G34890
ORTHO000272_2	AT4G34900
ORTHO010610	AT4G22370
ORTHO004528	AT3G19510
ORTHO001725	AT1G04270
ORTHO001725	AT5G09500
ORTHO001725	AT5G09510
ORTHO004366	AT3G01570
ORTHO002491	AT2G47780
ORTHO002491	AT3G05500
ORTHO009720	AT3G27750
ORTHO006699	AT2G40430
ORTHO005093	AT1G28340
ORTHO003896	AT3G57990
ORTHO005827	AT2G01710
ORTHO010849	AT2G26550
ORTHO006216	AT1G67940
ORTHO004826	AT3G59090
ORTHO002654	AT4G26060
ORTHO002654	AT5G57060
ORTHO000347_3	AT2G20340
ORTHO000347_3	AT4G28680
ORTHO003490	AT1G08410
ORTHO003490	AT2G27200
ORTHO002306	AT1G12270
ORTHO002306	AT1G62740
ORTHO002306	AT4G12400
ORTHO000899	AT3G01540
ORTHO000899	AT3G06480
ORTHO000899	AT5G14610
ORTHO010238	AT3G60400
ORTHO007003	AT2G37110
ORTHO009147	AT5G14710
ORTHO006595	AT1G17760
ORTHO007275	AT3G04460
ORTHO007395	AT5G11270
ORTHO008525	AT2G45270
ORTHO005686	AT2G44195
ORTHO005686	AT2G44200
ORTHO003637	AT2G39340
ORTHO002090	AT3G50700
ORTHO002090	AT5G66730
ORTHO002469	AT1G15000
ORTHO009072	AT1G29330
ORTHO009981	AT5G05930
ORTHO010466	AT2G46580
ORTHO004971	AT4G40042
ORTHO009357	AT5G67370
ORTHO008747	AT4G37130
ORTHO003857	AT5G05140
ORTHO003365	AT1G50890
ORTHO003365	AT4G27060
ORTHO000428	AT2G37360
ORTHO000428	AT2G39350
ORTHO000428	AT3G53510
ORTHO000428	AT3G55090
ORTHO000428	AT3G55100
ORTHO000428	AT3G55110
ORTHO000428	AT3G55130
ORTHO000428	AT5G13580
ORTHO004683	AT5G46680
ORTHO003132	AT3G54640
ORTHO003132	AT4G02610
ORTHO010315	AT4G21445
ORTHO003385	AT1G78900
ORTHO002828	AT1G34065
ORTHO002828	AT4G39460
ORTHO004991	AT1G50900
ORTHO005404	AT5G42390
ORTHO005342	AT2G30520
ORTHO005011	AT4G22310
ORTHO003551	AT2G32590
ORTHO004347	AT4G26160
ORTHO004347	AT4G29670
ORTHO000869_2	AT1G74680
ORTHO000869_2	AT3G03650
ORTHO000869_2	AT3G45400
ORTHO010486	AT3G12040
ORTHO006055	AT5G10920
ORTHO004509	AT4G36480
ORTHO007375	AT3G12930
ORTHO005666	AT2G41705
ORTHO002070	AT1G03980
ORTHO002070	AT5G44070
ORTHO007232	AT4G01130
ORTHO006575	AT1G09660
ORTHO007295	AT5G16260
ORTHO002327	AT5G28150
ORTHO003071	AT2G34730
ORTHO001093	AT2G18140
ORTHO001093	AT2G18150
ORTHO001093	AT4G36430
ORTHO001093	AT5G66390
ORTHO006116	AT3G57600
ORTHO007835	AT3G19720
ORTHO001138_1	AT5G52920
ORTHO001138_2	AT1G32440
ORTHO007189	AT5G61770
ORTHO009420	AT3G21400
ORTHO010042	AT3G16300
ORTHO002675	AT2G46410
ORTHO002675	AT5G53200
ORTHO002133	AT4G37810
ORTHO001287	AT3G22840
ORTHO001287	AT4G14690
ORTHO010063	AT2G37020
ORTHO001757_1	AT2G38280
ORTHO010592	AT5G53580
ORTHO006983	AT1G32500
ORTHO010124	AT3G47430
ORTHO006740	AT4G23660
ORTHO002055	AT3G50830
ORTHO007814	AT4G10340
ORTHO010400	AT1G08110
ORTHO007584	AT1G67690
ORTHO005566	AT2G44820
ORTHO010547	AT3G17670
ORTHO007733	AT2G34980
ORTHO000663	AT1G64610
ORTHO000663	AT5G24320
ORTHO000663	AT5G42010
ORTHO000663	AT5G53500
ORTHO008870	AT5G64150
ORTHO004047	AT1G17210
ORTHO008725	AT3G56570
ORTHO001124	AT2G43000
ORTHO001124	AT3G12910
ORTHO008592	AT1G30825
ORTHO005177	AT1G79190
ORTHO007794	AT5G53490
ORTHO007957	AT2G32150
ORTHO000335_2	AT1G72970
ORTHO002901	AT1G29820
ORTHO002901	AT1G29830
ORTHO002901	AT2G42950
ORTHO001547	AT1G08360
ORTHO001547	AT2G27530
ORTHO001547	AT5G22440
ORTHO001508	AT1G75390
ORTHO001508	AT4G34590
ORTHO006863	AT1G55160
ORTHO000611	AT1G18420
ORTHO000611	AT1G25480
ORTHO000611	AT1G68600
ORTHO000611	AT2G17470
ORTHO000611	AT3G18440
ORTHO006883	AT1G52620
ORTHO001657	AT5G12950
ORTHO001657	AT5G12960
ORTHO000975	AT2G36010
ORTHO000975	AT5G22220
ORTHO009687	AT3G06950
ORTHO005383	AT4G15417
ORTHO003784	AT3G08880
ORTHO003784	AT5G01570
ORTHO005073	AT5G47800
ORTHO009231	AT5G01300
ORTHO009624	AT1G48310
ORTHO001841	AT2G46980
ORTHO001841	AT3G62080
ORTHO007774	AT5G06940
ORTHO004131	AT1G30970
ORTHO002448	AT1G13230
ORTHO002448	AT1G68780
ORTHO002448	AT3G25670
ORTHO001878	AT1G43780
ORTHO001878	AT2G12480
ORTHO001878	AT5G42230
ORTHO001878	AT5G42240
ORTHO002540	AT3G43240
ORTHO008504	AT2G40316
ORTHO008890	AT1G57770
ORTHO008115	AT1G29260
ORTHO002750	AT2G27930
ORTHO003406	AT5G16120
ORTHO010657	AT4G33925
ORTHO000296	AT1G29400
ORTHO000296	AT2G42890
ORTHO000296	AT4G18120
ORTHO000296	AT5G07290
ORTHO000296	AT5G61960
ORTHO009296	AT3G23700
ORTHO008301	AT2G19950
ORTHO011162	AT5G25580
ORTHO010572	AT4G04870
ORTHO005218	AT1G14530
ORTHO005218	AT2G02180
ORTHO003491	AT1G27470
ORTHO003491	AT4G07410
ORTHO002788	AT1G02300
ORTHO002788	AT1G02305
ORTHO002788	AT4G01610
ORTHO004224	AT1G05830
ORTHO004224	AT2G31650
ORTHO005282	AT4G24060
ORTHO006136	AT3G24450
ORTHO003938	AT1G64790
ORTHO003245	AT5G35740
ORTHO001010	AT2G46210
ORTHO001010	AT3G61580
ORTHO004827	AT5G17690
ORTHO002655	AT1G20693
ORTHO002655	AT1G20696
ORTHO003112	AT4G33370
ORTHO003112	AT5G51280
ORTHO005424	AT3G14110
ORTHO002232	AT3G53100
ORTHO002232	AT5G03810
ORTHO002232	AT5G03820
ORTHO002232	AT5G22810
ORTHO009666	AT2G32280
ORTHO004173	AT5G47310
ORTHO002808	AT3G54960
ORTHO002808	AT5G60640
ORTHO009721	AT5G11860
ORTHO004529	AT1G64520
ORTHO004529	AT5G42040
ORTHO000273_1	AT2G41740
ORTHO000273_1	AT3G57410
ORTHO000273_2	AT4G30160
ORTHO000273_2	AT5G57320
ORTHO000472_1	AT2G37570
ORTHO000472_1	AT3G12570
ORTHO000472_1	AT5G02480
ORTHO004367	AT3G63500
ORTHO008615	AT2G46000
ORTHO011187	AT3G19800
ORTHO005646	AT5G35620
ORTHO009052	AT5G51700
ORTHO008442	AT2G26830
ORTHO007045	AT1G14410
ORTHO007045	AT2G02740
ORTHO007644	AT3G52180
ORTHO006512	AT5G17620
ORTHO008971	AT4G29490
ORTHO009115	AT1G15870
ORTHO009115	AT1G80720
ORTHO010446	AT5G19020
ORTHO001235	AT1G44170
ORTHO001235	AT4G34240
ORTHO000492_1	AT3G02030
ORTHO000492_1	AT3G26820
ORTHO000492_1	AT3G26840
ORTHO000492_1	AT5G41120
ORTHO000492_1	AT5G41130
ORTHO000492_2	AT1G54570
ORTHO004387	AT4G36830
ORTHO002594_1	AT1G10760
ORTHO004951	AT3G62390
ORTHO000408_1	AT3G44680
ORTHO000408_1	AT3G44690
ORTHO000408_1	AT5G35600
ORTHO000408_1	AT5G63110
ORTHO000408_2	AT4G38130
ORTHO009209	AT1G64680
ORTHO003345	AT2G17420
ORTHO003345	AT4G35460
ORTHO005889	AT1G17890
ORTHO005889	AT1G73250
ORTHO003877	AT2G18620
ORTHO003877	AT4G36810
ORTHO007106	AT1G06820
ORTHO003613	AT2G41870
ORTHO003613	AT3G57540
ORTHO007481	AT3G50520
ORTHO005262	AT5G60460
ORTHO000949_1	AT5G04980
ORTHO000949_2	AT5G65090
ORTHO004429	AT3G13410
ORTHO010767	AT1G71740
ORTHO007255	AT2G34050
ORTHO003426	AT1G13680
ORTHO004087	AT3G18610
ORTHO008382	AT1G64550
ORTHO009792	AT1G28680
ORTHO008135	AT2G26900
ORTHO006013	AT5G49210
ORTHO005505	AT2G34700
ORTHO011073	AT2G47680
ORTHO006943	AT1G27990
ORTHO007127	AT5G01010
ORTHO007168	AT3G07790
ORTHO001266_1	AT5G64600
ORTHO001266_2	AT1G22460
ORTHO008321	AT1G48360
ORTHO009812	AT1G32310
ORTHO004572	AT1G60080
ORTHO001677	AT4G10310
ORTHO000955_1	AT1G56190
ORTHO000955_1	AT3G12780
ORTHO000955_2	AT1G79550
ORTHO001587_1	AT2G35350
ORTHO006616	AT2G27680
ORTHO005053	AT3G09350
ORTHO006659	AT1G54520
ORTHO004305	AT3G54050
ORTHO007997	AT4G35850
ORTHO002962	AT3G23600
ORTHO009604	AT1G21350
ORTHO007665	AT5G66860
ORTHO008950	AT5G06830
ORTHO006533	AT1G75170
ORTHO002560	AT2G11890
ORTHO003679	AT1G49670
ORTHO002690	AT1G50840
ORTHO002690	AT3G20540
ORTHO002580	AT1G05000
ORTHO002580	AT4G03960
ORTHO000363_1	AT4G32551
ORTHO000363_2	AT2G32700
ORTHO009959	AT5G01340
ORTHO007084	AT2G35810
ORTHO007084	AT2G35820
ORTHO007084	AT2G35830
ORTHO001705	AT1G63650
ORTHO001705	AT5G41315
ORTHO007977	AT4G33460
ORTHO008705	AT5G63690
ORTHO003987	AT4G03430
ORTHO008218	AT5G57850
ORTHO002921	AT1G73040
ORTHO010850	AT3G61080
ORTHO005848	AT4G14430
ORTHO005848	AT4G14440
ORTHO004725	AT5G08110
ORTHO002195	AT4G14540
ORTHO006680	AT4G03260
ORTHO006843	AT3G12010
ORTHO001567	AT1G08250
ORTHO001567	AT2G27820
ORTHO001567	AT3G44720
ORTHO001567	AT5G22630
ORTHO010104	AT3G28030
ORTHO006760	AT5G39840
ORTHO001487	AT4G08480
ORTHO001487	AT4G08500
ORTHO009855	AT5G26760
ORTHO007436	AT2G38580
ORTHO010705	AT2G16790
ORTHO005932	AT4G37210
ORTHO006303	AT1G80460
ORTHO003049	AT5G05570
ORTHO005200	AT4G35320
ORTHO004596	AT1G27700
ORTHO004067	AT1G21190
ORTHO004067	AT1G76860
ORTHO005239	AT4G00234
ORTHO005239	AT4G00290
ORTHO008850	AT1G72100
ORTHO011402	AT5G04900
ORTHO002492	AT3G20570
ORTHO006639	AT1G20540
ORTHO006639	AT1G76260
ORTHO003573	AT3G04930
ORTHO003573	AT5G28040
ORTHO005033	AT4G22970
ORTHO001726	AT3G04920
ORTHO001726	AT5G28060
ORTHO009379	AT2G40700
ORTHO007210	AT2G04850
ORTHO006553	AT1G66840
ORTHO006553	AT5G38150
ORTHO008930	AT1G09230
ORTHO010337	AT5G58480
ORTHO007004	AT2G38730
ORTHO006263	AT4G28850
ORTHO009275	AT2G35030
ORTHO002710	AT3G16950
ORTHO002710	AT4G16155
ORTHO006923	AT1G17950
ORTHO007147	AT4G26900
ORTHO008341	AT3G24495
ORTHO006410	AT5G14240
ORTHO010930	AT5G08310
ORTHO006197	AT1G67210
ORTHO006197	AT5G38600
ORTHO005911	AT3G21480
ORTHO005094	AT1G71720
ORTHO003763	AT3G62260
ORTHO004285	AT1G27850
ORTHO000843	AT3G18170
ORTHO000843	AT3G18180
ORTHO007456	AT2G23390
ORTHO006700	AT2G21470
ORTHO002614	AT3G47520
ORTHO002152	AT3G05060
ORTHO002152	AT5G27120
ORTHO002152	AT5G27140
ORTHO004007	AT2G26610
ORTHO004007	AT3G33530
ORTHO003720	AT5G66870
ORTHO005952	AT3G07680
ORTHO004326	AT2G19720
ORTHO004326	AT4G29430
ORTHO006034	AT5G66820
ORTHO005137	AT3G53990
ORTHO000900_1	AT4G24610
ORTHO000900_1	AT5G65440
ORTHO000900_2	AT5G48310
ORTHO006219	AT1G20890
ORTHO006219	AT1G76480
ORTHO004745	AT1G57680
ORTHO005828	AT5G24350
ORTHO010084	AT3G25900
ORTHO006367	AT5G51150
ORTHO003593	AT2G16460
ORTHO002941	AT1G06980
ORTHO002941	AT2G30230
ORTHO010830	AT1G76080
ORTHO009399	AT3G19895
ORTHO001351	AT1G26440
ORTHO001351	AT2G03520
ORTHO001351	AT2G03530
ORTHO001351	AT2G03590
ORTHO001351	AT2G03600
ORTHO005444	AT3G18050
ORTHO005302	AT4G18010
ORTHO002252	AT5G12470
ORTHO006346	AT5G57620
ORTHO001526	AT2G05790
ORTHO001526	AT4G26830
ORTHO001526	AT5G55180
ORTHO006802	AT2G41350
ORTHO001952	AT3G09100
ORTHO001952	AT5G01290
ORTHO001952	AT5G28210
ORTHO001461	AT3G01280
ORTHO001461	AT5G15090
ORTHO009918	AT3G15080
ORTHO009523	AT5G66090
ORTHO002287	AT1G09620
ORTHO007335	AT3G17930
ORTHO005626	AT3G22290
ORTHO005116	AT3G09770
ORTHO007936	AT4G15790
ORTHO007542	AT3G18240
ORTHO007542	AT4G21460
ORTHO000829_1	AT1G31420
ORTHO000829_1	AT2G35620
ORTHO000829_2	AT5G62710
ORTHO003008	AT1G18360
ORTHO003008	AT1G73480
ORTHO003286	AT1G52740
ORTHO006472	AT5G42750
ORTHO007062	AT3G18680
ORTHO009584	AT1G59990
ORTHO000733	AT1G03960
ORTHO000733	AT1G54450
ORTHO000733	AT5G28850
ORTHO000733	AT5G28900
ORTHO000733	AT5G44090
ORTHO010002	AT5G66360
ORTHO003917	AT3G15240
ORTHO003917	AT5G53900
ORTHO004847	AT1G03130
ORTHO004847	AT4G02770
ORTHO003092	AT1G07170
ORTHO003092	AT2G30000
ORTHO003958	AT3G06140
ORTHO003958	AT5G19080
ORTHO002988	AT3G27430
ORTHO002988	AT5G40580
ORTHO004244	AT1G07780
ORTHO004244	AT1G29410
ORTHO004244	AT5G05590
ORTHO001607	AT1G24150
ORTHO001607	AT1G59910
ORTHO001607	AT1G70140
ORTHO007875	AT1G21790
ORTHO006156	AT4G13830
ORTHO010422	AT5G09790
ORTHO000389	AT1G07400
ORTHO000389	AT1G53540
ORTHO000389	AT2G29500
ORTHO000389	AT5G59720
ORTHO009770	AT5G25310
ORTHO006431	AT5G48600
ORTHO003266	AT1G52600
ORTHO006492	AT3G07210
ORTHO003797	AT2G47970
ORTHO003797	AT3G63000
ORTHO009564	AT4G21300
ORTHO005726	AT1G50590
ORTHO003196	AT3G43120
ORTHO003196	AT5G20810
ORTHO010149	AT5G18970
ORTHO003467	AT3G27670
ORTHO010636	AT1G01280
ORTHO010170	AT1G05670
ORTHO011468	AT1G34150
ORTHO004449	AT1G13020
ORTHO004449	AT3G26400
ORTHO002211	AT2G36250
ORTHO002211	AT3G52750
ORTHO001312	AT1G01450
ORTHO001312	AT1G64300
ORTHO001312	AT5G41730
ORTHO006242	AT5G62950
ORTHO004616	AT1G07795
ORTHO004616	AT2G37530
ORTHO000886	AT2G25290
ORTHO000886	AT4G32070
ORTHO000886	AT5G20360
ORTHO004659	AT1G59590
ORTHO001255	AT1G80840
ORTHO008422	AT1G73180
ORTHO000633	AT5G38940
