gf-id	num-genes	num-species	ath	bra	cpa	ptr	mtr	gma	cme	pbr	vvi	sly
HOMSTM005680	19	14	1	2	1	2	1	1	1	3	1	1
HOMSTM005683	19	14	1	1	1	2	2	2	1	3	1	1
HOMSTM005685	19	14	1	1	1	3	1	4	1	1	1	1
HOMSTM005686	19	14	1	1	1	2	1	3	1	2	2	1
HOMSTM005689	19	14	1	2	1	1	1	2	1	3	1	1
HOMSTM005690	19	14	1	2	1	2	1	3	1	1	1	1
HOMSTM005694	19	14	1	3	1	2	1	2	1	2	1	1
HOMSTM005695	19	14	2	3	1	2	1	1	1	2	1	1
HOMSTM005697	19	14	1	2	1	1	3	3	1	1	1	1
HOMSTM005698	19	14	1	1	1	1	2	4	1	2	1	1
HOMSTM005699	19	14	1	2	1	1	1	2	1	3	1	2
HOMSTM005701	19	14	1	1	1	2	1	2	1	3	1	1
HOMSTM005702	19	14	1	1	1	2	1	2	1	3	1	2
HOMSTM005709	19	14	1	2	1	2	1	2	1	1	1	1
HOMSTM005710	19	14	1	3	1	2	1	3	1	1	1	1
HOMSTM005711	19	14	1	1	1	1	1	2	2	1	1	1
HOMSTM005713	19	14	1	2	1	3	1	2	1	2	1	1
HOMSTM005714	19	14	1	1	2	4	1	2	1	1	1	1
HOMSTM005715	19	14	1	1	1	1	2	3	1	1	1	3
HOMSTM005717	19	14	1	1	1	1	1	2	1	4	1	1
HOMSTM005720	19	14	1	2	1	2	1	2	1	1	1	2
HOMSTM005722	19	14	1	1	1	1	3	2	1	1	1	1
HOMSTM005725	19	14	1	1	1	2	1	1	1	1	1	1
HOMSTM005726	19	14	1	1	1	2	2	2	1	2	1	1
HOMSTM005727	19	14	1	1	1	2	2	2	1	1	2	1
HOMSTM005728	19	14	1	1	1	2	1	4	1	2	1	1
HOMSTM005729	19	14	1	1	1	2	1	2	1	2	1	1
HOMSTM005731	19	14	3	2	1	1	1	2	1	1	1	2
HOMSTM005736	19	14	1	1	1	2	1	2	1	3	1	1
HOMSTM005739	19	14	1	3	1	1	2	2	1	2	1	1
HOMSTM005742	19	14	1	1	1	1	2	4	1	2	1	1
HOMSTM005745	19	14	1	2	1	4	1	2	1	1	1	1
HOMSTM005747	19	14	2	2	1	2	1	2	1	1	1	2
HOMSTM005749	19	14	1	2	1	2	1	2	3	1	1	1
HOMSTM005751	19	14	2	2	1	1	4	1	1	1	1	1
HOMSTM005754	19	14	1	1	1	1	2	2	1	2	1	1
HOMSTM005755	19	14	1	2	1	2	1	2	1	1	2	1
HOMSTM005757	19	14	1	1	2	1	1	2	1	4	1	1
HOMSTM005758	19	14	1	1	1	3	1	2	1	2	1	1
HOMSTM005759	19	14	1	2	1	2	1	3	1	1	1	1
HOMSTM005760	19	14	2	1	2	2	1	1	1	3	1	1
HOMSTM005761	19	14	1	1	1	2	2	2	1	3	1	1
HOMSTM005762	19	14	1	1	1	2	2	2	1	1	1	1
HOMSTM005764	19	14	1	1	1	2	1	2	1	2	1	2
HOMSTM005765	19	14	1	2	1	1	1	2	1	3	2	1
HOMSTM005766	19	14	2	2	2	1	1	1	1	1	1	1
HOMSTM005767	19	14	1	2	1	1	1	2	1	1	2	1
HOMSTM005768	19	14	2	1	1	1	1	2	1	2	1	1
HOMSTM005771	19	14	2	2	1	1	2	3	1	1	1	1
HOMSTM005772	19	14	1	2	1	2	1	2	1	2	1	1
HOMSTM005773	19	14	2	1	1	2	1	2	1	1	3	1
HOMSTM005774	19	14	1	3	1	1	1	1	2	3	1	1
HOMSTM005778	19	14	1	1	2	2	1	3	1	1	1	1
HOMSTM005779	19	14	1	1	1	1	1	2	1	1	1	2
HOMSTM005781	19	14	1	1	1	3	1	3	1	2	1	1
HOMSTM005782	19	14	1	1	1	2	1	2	1	2	2	1
HOMSTM005784	19	14	1	1	1	1	3	2	1	1	1	1
HOMSTM005785	19	14	1	2	2	2	1	2	1	1	1	1
HOMSTM005786	19	14	1	1	1	2	1	3	1	2	1	1
HOMSTM005793	19	14	1	1	3	1	1	2	1	3	1	1
HOMSTM005794	19	14	1	3	1	2	1	2	1	1	1	1
HOMSTM005795	19	14	1	1	1	1	2	3	1	3	1	1
HOMSTM005796	19	14	2	3	1	2	1	2	1	1	1	1
HOMSTM005797	19	14	1	1	2	1	1	2	1	2	2	2
HOMSTM005798	19	14	1	2	2	1	1	2	1	3	1	1
HOMSTM005801	19	14	1	1	1	1	2	2	2	1	1	1
HOMSTM005802	19	14	1	2	1	2	1	2	1	2	1	1
HOMSTM005807	19	14	1	2	1	1	1	2	1	2	2	1
HOMSTM005809	19	14	2	1	1	2	1	2	1	2	1	1
HOMSTM005810	19	14	1	1	2	1	3	2	1	2	1	1
HOMSTM005813	19	14	1	1	1	2	1	3	1	3	1	1
HOMSTM005814	19	14	1	1	1	2	1	2	1	3	1	2
HOMSTM005816	19	14	1	2	1	1	1	2	2	3	1	1
HOMSTM005817	19	14	1	2	1	1	1	3	1	2	1	1
HOMSTM005820	19	14	1	1	1	1	1	2	1	3	1	2
HOMSTM005822	19	14	1	1	1	1	1	1	1	5	1	1
HOMSTM005824	19	14	1	1	1	2	1	1	1	3	1	1
HOMSTM005825	19	14	1	2	2	2	1	2	1	2	1	1
HOMSTM005826	19	14	1	1	1	2	1	2	2	1	1	1
HOMSTM005827	19	14	1	2	2	1	1	2	1	1	1	1
HOMSTM005828	19	14	1	1	1	1	1	3	1	2	1	2
HOMSTM005829	19	14	1	2	1	2	2	2	1	2	1	1
HOMSTM005833	19	14	1	1	1	2	1	2	1	3	1	1
HOMSTM005835	19	14	2	1	1	2	1	2	1	1	1	1
HOMSTM005839	19	14	1	2	1	2	1	4	1	1	1	1
HOMSTM005840	19	14	1	2	2	1	2	1	1	1	1	2
HOMSTM005842	19	14	1	1	1	1	1	2	1	4	1	2
HOMSTM005843	19	14	1	2	1	2	1	2	1	3	1	1
HOMSTM005845	19	14	1	1	1	2	3	2	1	2	1	1
HOMSTM005846	19	14	1	1	4	1	2	1	1	2	1	1
HOMSTM005848	19	14	1	1	2	1	1	2	2	2	1	1
HOMSTM005849	19	14	1	1	1	1	1	3	1	1	3	1
HOMSTM005853	19	14	1	1	1	1	4	1	1	1	1	3
HOMSTM005854	19	14	1	1	1	2	1	2	1	2	1	1
HOMSTM005855	19	14	1	1	1	1	2	3	1	2	1	1
HOMSTM005856	19	14	1	1	4	2	1	2	1	1	1	1
HOMSTM005857	19	14	2	1	1	1	1	2	1	4	1	1
HOMSTM005858	19	14	2	3	1	1	1	2	1	2	1	1
HOMSTM005860	19	14	1	1	1	1	1	2	2	2	1	1
HOMSTM005862	19	14	1	2	1	2	1	4	1	1	1	1
HOMSTM005864	19	14	1	1	1	2	1	2	1	2	1	2
HOMSTM005865	19	14	1	1	2	2	1	2	1	1	3	1
HOMSTM005866	19	14	1	1	2	2	1	2	1	2	2	1
HOMSTM005867	19	14	1	2	1	4	1	1	1	1	1	1
HOMSTM005868	19	14	1	3	1	1	3	2	1	1	1	1
HOMSTM005870	19	14	1	3	1	1	1	2	1	3	1	1
HOMSTM005871	19	14	1	2	1	1	1	2	1	2	1	1
HOMSTM005873	19	14	2	3	1	1	3	1	1	1	1	1
HOMSTM005874	19	14	1	3	1	3	1	2	1	1	1	1
HOMSTM005876	19	14	2	2	2	1	1	2	1	2	1	1
HOMSTM005879	19	14	1	1	1	1	1	2	1	1	1	3
HOMSTM005880	19	14	2	1	1	1	2	2	1	2	1	1
HOMSTM005882	19	14	1	1	2	1	1	3	1	3	1	1
HOMSTM005884	19	14	1	1	1	1	2	2	1	2	1	1
HOMSTM005888	19	14	1	1	1	1	1	4	1	2	2	1
HOMSTM005889	19	14	1	2	1	1	1	2	1	3	1	1
HOMSTM005890	19	14	1	1	1	2	1	2	1	3	1	2
HOMSTM005895	19	14	1	1	1	1	3	2	1	2	1	1
HOMSTM005897	19	14	1	2	1	2	1	3	1	1	2	1
HOMSTM005898	19	14	1	1	1	1	2	4	1	2	1	1
HOMSTM005901	19	14	1	1	1	2	1	3	1	1	1	2
HOMSTM005903	19	14	1	1	1	1	1	2	1	2	1	1
HOMSTM005906	19	14	1	1	1	2	2	3	1	2	1	1
HOMSTM005909	19	14	1	1	2	1	1	1	1	2	1	1
HOMSTM005910	19	14	1	2	2	1	1	2	1	2	1	1
HOMSTM005911	19	14	1	2	1	1	1	2	1	4	1	1
HOMSTM005912	19	14	1	1	1	2	1	2	1	2	1	1
HOMSTM005913	19	14	1	2	1	1	1	2	1	4	1	1
HOMSTM005916	19	14	1	1	1	1	1	2	2	4	1	1
HOMSTM005917	19	14	1	1	1	1	1	2	1	3	1	1
HOMSTM005920	19	14	1	2	2	1	1	3	1	1	1	1
HOMSTM005921	19	14	1	1	1	3	2	1	1	1	1	1
HOMSTM005922	19	14	1	1	1	1	1	2	1	2	1	1
HOMSTM005923	19	14	1	1	2	2	1	2	1	3	1	1
HOMSTM005924	19	14	2	1	1	2	2	1	1	1	1	2
HOMSTM005925	19	14	1	2	1	3	1	2	1	2	1	1
HOMSTM005926	19	14	1	1	1	2	1	3	1	2	1	1
HOMSTM005927	19	14	1	1	2	2	1	2	1	2	1	1
HOMSTM005928	19	14	1	2	1	1	1	2	1	1	1	1
HOMSTM005930	19	14	1	1	2	2	2	2	1	1	1	1
HOMSTM005931	19	14	1	2	1	3	1	2	1	2	1	1
HOMSTM005933	19	14	1	1	1	2	1	2	2	3	1	1
HOMSTM005934	19	14	1	1	1	1	1	3	1	4	1	1
HOMSTM005935	19	14	1	2	1	1	1	3	1	1	1	1
HOMSTM005936	19	14	1	2	1	2	1	1	1	1	1	1
HOMSTM005937	19	14	1	1	2	2	1	3	1	1	1	1
HOMSTM005939	19	14	1	1	1	1	1	4	1	2	1	1
HOMSTM005940	19	14	2	1	1	2	2	2	1	2	1	1
HOMSTM005943	19	14	1	2	1	2	1	2	1	2	2	1
HOMSTM005944	19	14	1	1	1	1	3	1	2	2	1	1
HOMSTM005947	19	14	1	3	1	2	1	2	1	1	1	1
HOMSTM005948	19	14	1	1	2	1	1	2	2	1	1	2
HOMSTM005952	19	14	1	2	1	1	1	2	1	3	1	1
HOMSTM005953	19	14	1	1	2	2	1	2	2	2	1	1
HOMSTM005955	19	14	1	1	1	2	1	3	1	3	1	1
HOMSTM005957	19	14	1	2	1	2	1	2	1	2	1	1
HOMSTM005959	19	14	1	1	1	2	2	2	1	2	1	1
HOMSTM005960	19	14	1	2	1	2	1	1	1	2	1	1
HOMSTM005961	19	14	1	2	1	2	1	2	1	1	2	2
HOMSTM005962	19	14	1	2	1	2	1	3	1	1	1	1
HOMSTM005965	19	14	1	2	1	2	2	2	1	2	1	1
HOMSTM005968	19	14	1	1	1	2	2	3	1	2	1	1
HOMSTM005971	19	14	1	1	2	2	1	2	1	2	1	2
HOMSTM005972	19	14	1	2	1	1	2	2	1	3	1	1
HOMSTM005986	18	14	1	1	1	2	1	2	1	1	1	3
HOMSTM005989	18	14	2	1	1	1	1	2	1	2	1	1
HOMSTM005990	18	14	1	1	1	1	1	3	1	1	1	1
HOMSTM005991	18	14	1	1	1	2	1	2	1	3	1	1
HOMSTM005992	18	14	1	1	1	1	1	2	1	2	1	1
HOMSTM005996	18	14	1	1	1	1	1	2	1	2	1	1
HOMSTM005997	18	14	1	1	3	1	1	2	1	2	1	1
HOMSTM005998	18	14	1	1	1	1	2	2	1	1	1	1
HOMSTM006000	18	14	1	2	1	1	1	2	1	2	1	1
HOMSTM006002	18	14	1	1	1	1	1	2	1	4	1	1
HOMSTM006004	18	14	1	1	1	1	1	3	1	2	2	1
HOMSTM006008	18	14	1	2	1	1	1	1	2	1	1	1
HOMSTM006010	18	14	1	2	1	2	1	2	1	2	1	1
HOMSTM006014	18	14	1	1	2	1	1	3	2	1	1	1
HOMSTM006016	18	14	2	2	1	1	1	2	1	2	1	1
HOMSTM006017	18	14	2	2	1	1	1	2	1	1	1	1
HOMSTM006021	18	14	2	2	1	1	1	2	1	2	1	1
HOMSTM006023	18	14	1	2	2	1	1	2	1	2	1	1
HOMSTM006024	18	14	1	2	1	1	2	1	1	1	1	3
HOMSTM006026	18	14	1	2	1	1	1	1	1	3	1	1
HOMSTM006030	18	14	1	2	1	2	1	2	1	2	1	1
HOMSTM006031	18	14	1	2	1	1	1	2	1	2	1	1
HOMSTM006032	18	14	1	1	1	2	1	2	1	2	1	1
HOMSTM006033	18	14	1	2	1	2	1	1	1	2	1	1
HOMSTM006034	18	14	2	2	1	2	1	2	1	1	1	1
HOMSTM006036	18	14	1	2	1	2	1	3	1	1	1	1
HOMSTM006037	18	14	1	1	1	2	1	2	1	1	1	1
HOMSTM006044	18	14	1	2	1	1	1	3	1	1	1	2
HOMSTM006048	18	14	1	1	1	2	1	2	1	3	1	1
HOMSTM006050	18	14	2	2	1	2	1	2	1	1	1	1
HOMSTM006052	18	14	1	1	1	1	2	2	1	1	1	1
HOMSTM006053	18	14	1	2	1	1	1	2	2	2	1	1
HOMSTM006055	18	14	1	1	1	2	1	2	1	3	1	1
HOMSTM006056	18	14	1	1	1	2	1	2	1	3	1	1
HOMSTM006057	18	14	1	2	1	1	2	2	1	1	1	2
HOMSTM006058	18	14	1	2	1	2	1	2	1	1	1	1
HOMSTM006059	18	14	1	1	1	1	1	2	1	1	2	2
HOMSTM006060	18	14	1	1	2	1	2	2	1	2	1	1
HOMSTM006061	18	14	1	2	1	1	1	2	1	2	1	2
HOMSTM006062	18	14	1	2	1	1	3	1	1	2	1	1
HOMSTM006065	18	14	1	1	2	1	1	1	1	4	1	1
HOMSTM006067	18	14	1	1	2	1	1	2	2	2	1	1
HOMSTM006069	18	14	1	1	2	1	1	2	1	1	1	1
HOMSTM006070	18	14	1	1	1	1	1	2	1	1	1	1
HOMSTM006071	18	14	1	2	1	2	1	2	1	1	1	1
HOMSTM006073	18	14	1	1	1	2	1	2	1	3	1	1
HOMSTM006074	18	14	1	2	1	2	1	2	1	2	1	1
HOMSTM006075	18	14	1	1	1	2	2	2	1	2	1	1
HOMSTM006079	18	14	1	1	2	1	1	2	1	1	2	1
HOMSTM006080	18	14	1	1	1	1	1	2	1	4	1	1
HOMSTM006081	18	14	1	3	1	1	1	3	1	1	1	1
HOMSTM006082	18	14	1	1	1	1	1	2	1	3	1	2
HOMSTM006083	18	14	1	1	1	2	1	2	1	2	1	2
HOMSTM006087	18	14	1	2	1	1	1	2	1	1	1	1
HOMSTM006088	18	14	1	1	1	1	1	2	2	2	2	1
HOMSTM006090	18	14	1	1	1	2	1	2	1	3	1	1
HOMSTM006094	18	14	1	1	1	1	2	2	1	3	1	1
HOMSTM006095	18	14	1	2	1	1	1	1	1	2	1	1
HOMSTM006097	18	14	1	1	2	1	1	2	1	1	1	2
HOMSTM006099	18	14	1	1	1	2	1	2	1	3	1	1
HOMSTM006100	18	14	1	2	1	1	1	2	1	1	1	1
HOMSTM006101	18	14	1	1	1	1	1	2	2	1	1	2
HOMSTM006106	18	14	1	1	1	1	1	2	1	4	1	1
HOMSTM006108	18	14	1	1	1	2	1	2	1	1	1	1
HOMSTM006116	18	14	1	1	1	2	1	3	1	2	1	1
HOMSTM006117	18	14	1	2	2	1	1	2	1	2	1	1
HOMSTM006119	18	14	1	1	1	2	2	3	1	1	1	1
HOMSTM006121	18	14	1	3	1	1	2	2	1	1	1	1
HOMSTM006123	18	14	1	1	1	2	1	2	1	1	1	1
HOMSTM006126	18	14	1	1	1	1	1	2	1	1	1	1
HOMSTM006127	18	14	1	2	1	1	1	3	1	2	1	1
HOMSTM006130	18	14	1	1	1	1	1	2	1	2	1	1
HOMSTM006135	18	14	1	1	2	3	1	1	1	2	1	1
HOMSTM006138	18	14	1	1	1	1	2	2	1	1	1	2
HOMSTM006139	18	14	1	1	1	1	1	3	2	1	1	1
HOMSTM006148	18	14	1	1	1	1	1	2	1	2	1	1
HOMSTM006150	18	14	1	2	1	2	1	2	1	1	1	1
HOMSTM006152	18	14	1	2	1	2	1	2	1	1	1	1
HOMSTM006156	18	14	1	1	3	1	1	1	1	3	1	1
HOMSTM006157	18	14	1	1	1	2	1	3	1	1	1	2
HOMSTM006158	18	14	1	1	1	3	1	2	1	2	1	1
HOMSTM006159	18	14	1	1	1	1	1	2	1	3	2	1
HOMSTM006160	18	14	1	2	1	2	1	2	1	1	1	1
HOMSTM006162	18	14	1	1	1	2	1	2	1	2	2	1
HOMSTM006163	18	14	2	2	1	2	1	2	1	1	1	1
HOMSTM006166	18	14	2	1	1	1	1	2	1	1	1	3
HOMSTM006167	18	14	1	1	1	2	1	2	1	2	1	1
HOMSTM006170	18	14	1	1	1	1	1	3	1	2	1	1
HOMSTM006171	18	14	1	1	1	2	1	2	1	2	1	1
HOMSTM006172	18	14	1	1	2	3	1	2	1	1	1	1
HOMSTM006175	18	14	1	2	1	1	1	3	1	2	1	1
HOMSTM006176	18	14	1	1	2	3	1	1	1	2	1	1
HOMSTM006177	18	14	1	2	1	1	1	2	1	2	1	1
HOMSTM006179	18	14	2	1	1	3	1	2	1	1	1	1
HOMSTM006180	18	14	1	1	1	1	1	2	1	2	1	1
HOMSTM006182	18	14	1	2	1	3	1	1	1	2	1	1
HOMSTM006183	18	14	1	1	1	1	1	2	1	2	1	1
HOMSTM006185	18	14	1	1	1	2	2	2	1	2	1	1
HOMSTM006186	18	14	2	3	1	1	1	2	1	1	1	1
HOMSTM006187	18	14	2	1	1	2	2	2	1	1	1	1
HOMSTM006188	18	14	1	1	1	2	3	1	1	2	1	1
HOMSTM006189	18	14	1	1	1	1	2	1	1	2	1	1
HOMSTM006190	18	14	1	2	1	1	1	2	1	2	1	1
HOMSTM006192	18	14	1	1	1	2	1	2	1	1	1	1
HOMSTM006194	18	14	1	3	1	1	1	2	1	2	1	1
HOMSTM006196	18	14	1	2	1	1	1	1	1	1	1	1
HOMSTM006197	18	14	1	2	1	1	1	2	1	2	1	1
HOMSTM006198	18	14	1	1	1	1	2	4	1	1	1	1
HOMSTM006199	18	14	1	2	1	1	1	2	1	1	2	2
HOMSTM006202	18	14	1	2	1	1	1	2	1	3	1	1
HOMSTM006203	18	14	1	2	1	2	1	2	1	2	1	1
HOMSTM006205	18	14	1	2	1	1	1	2	1	1	1	1
HOMSTM006210	18	14	1	2	1	3	1	2	1	1	1	1
HOMSTM006211	18	14	1	1	1	2	1	2	1	1	1	1
HOMSTM006212	18	14	1	1	1	1	1	2	1	4	1	1
HOMSTM006213	18	14	1	1	1	1	1	4	1	1	1	2
HOMSTM006214	18	14	1	2	1	2	1	1	1	2	1	2
HOMSTM006218	18	14	1	1	1	1	1	2	1	1	1	1
HOMSTM006219	18	14	1	1	1	1	1	2	1	1	1	3
HOMSTM006221	18	14	1	2	1	2	1	2	1	2	1	1
HOMSTM006223	18	14	1	2	1	2	1	2	1	2	1	1
HOMSTM006226	18	14	1	1	1	1	1	2	4	1	1	1
HOMSTM006230	18	14	1	2	1	2	1	2	1	2	1	1
HOMSTM006233	18	14	1	1	1	1	1	2	1	1	1	1
HOMSTM006234	18	14	1	1	1	1	1	2	1	3	1	2
HOMSTM006235	18	14	1	1	1	2	1	2	1	3	1	1
HOMSTM006238	18	14	1	2	2	1	1	2	1	2	1	1
HOMSTM006239	18	14	1	1	1	1	2	4	1	1	1	1
HOMSTM006240	18	14	1	2	1	1	1	3	1	2	1	1
HOMSTM006241	18	14	1	1	1	2	3	2	1	1	1	1
HOMSTM006242	18	14	1	1	1	1	1	2	1	2	1	1
HOMSTM006247	18	14	1	2	2	2	1	1	1	2	1	1
HOMSTM006248	18	14	1	2	1	1	2	2	1	2	1	1
HOMSTM006250	18	14	1	1	2	1	1	3	1	1	1	1
HOMSTM006251	18	14	1	1	1	2	1	1	1	1	1	1
HOMSTM006252	18	14	1	1	2	1	2	2	1	1	1	1
HOMSTM006253	18	14	1	2	1	1	1	1	2	3	1	1
HOMSTM006256	18	14	1	1	1	2	1	1	1	2	1	1
HOMSTM006257	18	14	1	1	2	1	4	1	1	1	1	1
HOMSTM006258	18	14	1	2	1	1	1	2	1	1	1	3
HOMSTM006259	18	14	1	1	1	1	2	1	1	2	2	1
HOMSTM006260	18	14	1	1	3	2	1	2	1	1	1	1
HOMSTM006261	18	14	1	2	1	2	1	2	1	1	1	1
HOMSTM006263	18	14	1	2	1	2	1	2	1	1	1	1
HOMSTM006264	18	14	2	2	1	2	1	2	1	1	1	1
HOMSTM006265	18	14	1	1	1	2	1	2	1	1	1	1
HOMSTM006266	18	14	1	2	1	2	1	2	1	1	1	1
HOMSTM006267	18	14	1	2	1	1	1	1	1	1	1	2
HOMSTM006269	18	14	1	1	1	1	1	2	1	2	2	1
HOMSTM006271	18	14	1	1	1	2	1	3	1	1	1	1
HOMSTM006272	18	14	1	1	1	1	1	1	1	4	1	1
HOMSTM006276	18	14	1	1	2	2	1	1	2	2	1	1
HOMSTM006277	18	14	1	1	1	2	1	2	2	1	1	2
HOMSTM006278	18	14	1	1	1	1	1	2	1	3	1	1
HOMSTM006280	18	14	1	1	1	2	1	2	2	1	1	1
HOMSTM006281	18	14	1	2	1	1	1	2	1	2	1	1
HOMSTM006283	18	14	1	3	1	1	1	1	1	2	1	1
HOMSTM006290	18	14	1	2	1	2	1	2	1	1	1	1
HOMSTM006292	18	14	1	4	1	1	1	2	1	1	1	1
HOMSTM006293	18	14	1	1	1	2	1	2	1	3	1	1
HOMSTM006294	18	14	1	1	1	2	1	3	1	2	1	1
HOMSTM006295	18	14	1	1	1	1	1	2	1	2	1	1
HOMSTM006296	18	14	1	1	1	2	1	2	1	1	1	1
HOMSTM006302	18	14	1	1	1	1	1	2	1	1	1	1
HOMSTM006303	18	14	1	3	1	2	1	2	1	1	1	1
HOMSTM006305	18	14	1	2	1	1	2	2	1	1	1	1
HOMSTM006306	18	14	1	1	2	1	1	2	1	2	1	1
HOMSTM006308	18	14	1	1	1	1	1	2	1	3	1	1
HOMSTM006309	18	14	1	2	2	2	1	2	1	1	1	1
HOMSTM006310	18	14	1	1	1	1	1	2	1	1	2	1
HOMSTM006313	18	14	1	2	1	1	1	2	1	2	1	1
HOMSTM006314	18	14	1	1	1	1	1	3	1	1	1	2
HOMSTM006317	18	14	1	1	1	1	3	2	1	1	1	1
HOMSTM006321	18	14	1	1	2	2	1	2	1	2	1	1
HOMSTM006322	18	14	2	2	1	1	1	2	1	1	1	1
HOMSTM006325	18	14	1	1	1	1	1	1	1	1	1	2
HOMSTM006326	18	14	1	1	1	2	1	2	1	2	1	1
HOMSTM006328	18	14	1	1	1	1	2	2	2	1	2	1
HOMSTM006329	18	14	1	1	1	1	1	2	1	3	1	1
HOMSTM006330	18	14	1	1	1	1	3	2	1	1	1	2
HOMSTM006334	18	14	1	1	1	1	1	2	1	3	1	2
HOMSTM006335	18	14	1	2	1	2	1	2	1	2	1	1
HOMSTM006336	18	14	1	1	2	1	2	2	1	1	1	1
HOMSTM006337	18	14	1	3	1	1	1	2	1	2	1	1
HOMSTM006338	18	14	1	1	1	2	2	2	1	2	1	1
HOMSTM006339	18	14	1	2	1	1	1	2	1	2	1	1
HOMSTM006340	18	14	1	1	1	1	1	5	1	1	1	1
HOMSTM006341	18	14	1	1	1	3	1	2	1	1	1	1
HOMSTM006343	18	14	1	1	1	2	1	3	1	1	2	1
HOMSTM006347	18	14	1	2	1	2	1	2	1	2	1	1
HOMSTM006348	18	14	1	2	1	1	1	1	1	4	1	1
HOMSTM006349	18	14	1	2	1	1	1	2	1	3	1	1
HOMSTM006350	18	14	1	2	1	1	1	2	1	1	1	1
HOMSTM006351	18	14	1	1	1	2	1	3	1	2	1	1
HOMSTM006353	18	14	1	1	1	2	1	2	1	2	1	2
HOMSTM006355	18	14	1	1	2	1	1	2	1	2	1	2
HOMSTM006356	18	14	1	2	1	2	1	2	1	2	1	1
HOMSTM006357	18	14	1	2	1	2	1	2	1	2	1	1
HOMSTM006358	18	14	1	1	1	2	1	3	1	1	1	2
HOMSTM006359	18	14	1	2	1	2	1	2	1	2	1	1
HOMSTM006360	18	14	1	1	1	2	1	1	1	3	1	1
HOMSTM006363	18	14	1	1	1	1	1	3	1	1	3	1
HOMSTM006364	18	14	1	2	1	1	1	2	1	2	1	1
HOMSTM006367	18	14	1	1	1	1	3	2	1	1	1	1
HOMSTM006394	17	14	1	1	1	1	1	2	1	2	1	1
HOMSTM006395	17	14	1	1	1	3	1	2	1	1	1	1
HOMSTM006397	17	14	1	1	1	1	1	2	1	3	1	1
HOMSTM006399	17	14	1	2	1	1	1	1	1	2	1	1
HOMSTM006402	17	14	1	1	1	2	1	2	1	1	2	1
HOMSTM006403	17	14	1	2	3	1	1	1	1	1	1	1
HOMSTM006404	17	14	1	2	1	1	1	1	1	3	1	1
HOMSTM006405	17	14	1	1	1	2	2	2	1	1	1	1
HOMSTM006406	17	14	1	1	1	1	1	1	1	3	1	1
HOMSTM006407	17	14	1	1	1	1	2	2	1	1	2	1
HOMSTM006413	17	14	1	1	1	1	2	2	1	1	1	1
HOMSTM006414	17	14	1	1	1	1	1	2	1	3	1	1
HOMSTM006418	17	14	1	1	1	1	2	2	1	1	1	1
HOMSTM006419	17	14	1	1	1	2	1	2	1	1	1	2
HOMSTM006421	17	14	1	1	1	2	1	2	1	2	1	1
HOMSTM006423	17	14	1	1	1	1	2	2	1	2	1	1
HOMSTM006425	17	14	1	1	2	1	1	2	1	2	1	1
HOMSTM006426	17	14	1	1	1	1	1	2	1	2	1	1
HOMSTM006428	17	14	1	1	1	1	2	1	1	2	1	1
HOMSTM006429	17	14	1	2	1	1	1	2	1	2	1	1
HOMSTM006431	17	14	1	2	1	2	1	2	1	1	1	1
HOMSTM006433	17	14	1	2	1	1	1	2	1	2	1	1
HOMSTM006434	17	14	1	1	1	1	1	2	1	1	1	2
HOMSTM006437	17	14	1	1	1	1	2	2	1	2	1	1
HOMSTM006440	17	14	2	1	1	1	1	2	1	2	1	1
HOMSTM006447	17	14	1	1	2	2	1	1	1	2	1	1
HOMSTM006451	17	14	1	1	1	2	1	2	2	1	1	1
HOMSTM006452	17	14	1	1	1	1	1	4	1	1	1	1
HOMSTM006453	17	14	1	1	1	2	2	2	1	1	1	1
HOMSTM006455	17	14	1	1	1	2	1	2	1	1	1	1
HOMSTM006458	17	14	1	1	2	1	1	2	2	1	1	1
HOMSTM006459	17	14	1	1	1	1	1	1	1	3	2	1
HOMSTM006462	17	14	1	1	1	1	1	1	1	3	2	1
HOMSTM006463	17	14	1	1	1	2	1	3	1	1	1	1
HOMSTM006465	17	14	1	1	1	2	1	2	1	2	1	1
HOMSTM006471	17	14	1	1	2	1	1	1	1	1	1	1
HOMSTM006472	17	14	1	1	1	1	1	2	1	3	1	1
HOMSTM006473	17	14	1	2	1	2	1	2	1	1	1	1
HOMSTM006474	17	14	1	2	1	1	1	3	1	1	1	1
HOMSTM006475	17	14	1	2	1	1	1	2	1	1	1	1
HOMSTM006476	17	14	1	1	1	2	1	2	1	1	1	1
HOMSTM006479	17	14	2	1	1	1	2	2	1	1	1	1
HOMSTM006480	17	14	1	1	1	1	1	2	1	1	1	1
HOMSTM006482	17	14	1	2	1	1	1	2	1	2	1	1
HOMSTM006485	17	14	1	1	1	1	2	3	1	1	1	1
HOMSTM006486	17	14	1	1	1	3	1	2	1	1	1	1
HOMSTM006488	17	14	1	2	1	1	1	2	2	1	1	1
HOMSTM006489	17	14	1	2	1	1	1	2	2	1	1	1
HOMSTM006490	17	14	1	1	1	2	2	2	1	1	1	1
HOMSTM006491	17	14	1	1	1	1	1	3	1	1	2	1
HOMSTM006492	17	14	1	1	1	2	1	2	1	1	1	1
HOMSTM006495	17	14	1	1	1	1	1	2	1	1	2	1
HOMSTM006496	17	14	1	1	1	1	1	2	1	3	1	1
HOMSTM006497	17	14	1	1	1	2	1	2	1	2	1	1
